pair_ID	relatedness_score	entailment_judgment
6990	4.57486	ENTAILMENT
6999	4.22449	ENTAILMENT
7003	1.56832	NEUTRAL
7010	4.31842	NEUTRAL
7011	3.55116	NEUTRAL
7012	4.6143	ENTAILMENT
7014	4.37475	ENTAILMENT
7015	4.70912	ENTAILMENT
7017	4.56923	ENTAILMENT
7023	1.5745	NEUTRAL
7024	1.31088	NEUTRAL
7029	4.00287	CONTRADICTION
7030	4.57121	ENTAILMENT
7031	3.5827	CONTRADICTION
7032	4.51665	ENTAILMENT
7033	3.35781	CONTRADICTION
7034	4.58468	ENTAILMENT
7036	2.90194	NEUTRAL
7037	3.94019	CONTRADICTION
7038	4.35579	ENTAILMENT
7039	4.10214	NEUTRAL
7041	3.31439	NEUTRAL
7042	4.06069	NEUTRAL
7046	4.39151	ENTAILMENT
7047	3.40974	CONTRADICTION
7048	4.6597	ENTAILMENT
7049	4.02869	CONTRADICTION
7050	4.13401	NEUTRAL
7051	3.67759	NEUTRAL
7052	4.04296	NEUTRAL
7053	3.09018	CONTRADICTION
7055	4.63578	ENTAILMENT
7057	4.04358	ENTAILMENT
7059	3.9045	ENTAILMENT
7062	3.00991	NEUTRAL
7065	3.69599	NEUTRAL
7067	4.11921	NEUTRAL
7068	3.58474	NEUTRAL
7069	2.66318	NEUTRAL
7071	2.56916	NEUTRAL
7072	3.35998	NEUTRAL
7073	4.02525	NEUTRAL
7075	4.48402	CONTRADICTION
7076	3.90991	CONTRADICTION
7078	2.71351	NEUTRAL
7079	3.82272	NEUTRAL
7080	3.44028	NEUTRAL
7089	4.26126	ENTAILMENT
7091	3.17832	NEUTRAL
7095	4.4709	ENTAILMENT
7096	4.30449	ENTAILMENT
7097	3.89943	NEUTRAL
7098	3.59648	ENTAILMENT
7102	4.48451	NEUTRAL
7106	4.66431	ENTAILMENT
7107	3.40209	NEUTRAL
7109	3.63943	NEUTRAL
7111	1.80719	CONTRADICTION
7112	3.29068	NEUTRAL
7113	4.68235	ENTAILMENT
7114	3.36711	CONTRADICTION
7115	4.53507	ENTAILMENT
7117	3.84754	NEUTRAL
7122	4.73997	ENTAILMENT
7128	4.57705	ENTAILMENT
7129	3.92668	NEUTRAL
7130	4.5134	ENTAILMENT
7131	4.58015	ENTAILMENT
7132	4.29616	NEUTRAL
7134	3.63062	NEUTRAL
7135	2.71648	NEUTRAL
7136	3.58326	NEUTRAL
7137	3.47014	NEUTRAL
7140	3.96875	NEUTRAL
7141	4.3531	ENTAILMENT
7142	4.56024	ENTAILMENT
7146	4.31272	NEUTRAL
7147	3.316	NEUTRAL
7148	2.77152	NEUTRAL
7149	3.64867	NEUTRAL
7151	3.79386	NEUTRAL
7152	3.20228	NEUTRAL
7154	3.63864	CONTRADICTION
7157	4.65358	CONTRADICTION
7158	3.25823	CONTRADICTION
7159	4.28706	NEUTRAL
7160	2.66825	CONTRADICTION
7162	3.79166	ENTAILMENT
7163	3.66371	CONTRADICTION
7167	3.32363	NEUTRAL
7168	2.76609	NEUTRAL
7169	2.74154	NEUTRAL
7170	3.27537	NEUTRAL
7171	1.66973	NEUTRAL
7172	3.62183	NEUTRAL
7173	4.59131	ENTAILMENT
7174	4.15864	ENTAILMENT
7175	4.00868	ENTAILMENT
7176	3.28833	CONTRADICTION
7177	3.22788	NEUTRAL
7178	2.32901	NEUTRAL
7179	3.96742	NEUTRAL
7180	4.02291	NEUTRAL
7181	3.94978	NEUTRAL
7182	4.49864	ENTAILMENT
7183	3.74976	CONTRADICTION
7184	4.09358	NEUTRAL
7187	2.8682	NEUTRAL
7188	2.48933	NEUTRAL
7190	2.63289	NEUTRAL
7191	2.36956	NEUTRAL
7192	2.68308	NEUTRAL
7193	4.49723	ENTAILMENT
7194	3.7021	CONTRADICTION
7195	4.75599	ENTAILMENT
7197	2.88418	NEUTRAL
7198	2.49591	NEUTRAL
7199	3.36091	NEUTRAL
7201	2.92107	NEUTRAL
7202	4.54307	ENTAILMENT
7203	4.00751	CONTRADICTION
7206	4.24633	NEUTRAL
7207	2.9711	NEUTRAL
7212	3.09637	NEUTRAL
7215	4.35511	ENTAILMENT
7216	4.11081	NEUTRAL
7220	2.99319	NEUTRAL
7223	4.63799	ENTAILMENT
7225	4.59453	ENTAILMENT
7227	3.22637	NEUTRAL
7231	3.02387	NEUTRAL
7232	2.70588	NEUTRAL
7233	4.13569	ENTAILMENT
7236	4.63704	ENTAILMENT
7238	3.48868	NEUTRAL
7243	3.44991	NEUTRAL
7244	4.39825	ENTAILMENT
7245	3.75871	NEUTRAL
7247	4.013	CONTRADICTION
7248	4.29031	NEUTRAL
7249	2.99707	NEUTRAL
7250	3.5482	NEUTRAL
7251	3.63888	NEUTRAL
7253	2.68127	NEUTRAL
7254	2.9348	NEUTRAL
7255	4.74045	ENTAILMENT
7256	3.9452	CONTRADICTION
7257	4.58844	ENTAILMENT
7258	3.74257	CONTRADICTION
7259	4.14743	ENTAILMENT
7260	4.05973	NEUTRAL
7261	3.16522	CONTRADICTION
7263	4.23322	NEUTRAL
7264	3.48122	NEUTRAL
7265	4.23733	NEUTRAL
7266	4.57262	ENTAILMENT
7272	4.25403	ENTAILMENT
7273	2.72963	NEUTRAL
7275	4.41308	ENTAILMENT
7278	3.14422	CONTRADICTION
7279	4.3708	NEUTRAL
7282	1.82485	NEUTRAL
7283	4.38377	NEUTRAL
7284	4.38939	ENTAILMENT
7285	4.20485	NEUTRAL
7286	4.79115	ENTAILMENT
7288	4.14798	ENTAILMENT
7289	2.62976	NEUTRAL
7290	2.55214	NEUTRAL
7295	4.45741	ENTAILMENT
7296	3.99652	CONTRADICTION
7297	4.65409	CONTRADICTION
7299	3.32746	NEUTRAL
7301	3.50928	ENTAILMENT
7303	3.15855	ENTAILMENT
7305	4.00027	CONTRADICTION
7307	4.90092	ENTAILMENT
7308	3.64538	CONTRADICTION
7310	3.54049	CONTRADICTION
7312	3.84426	NEUTRAL
7317	4.56195	ENTAILMENT
7318	4.07947	CONTRADICTION
7321	4.42265	ENTAILMENT
7323	4.3363	ENTAILMENT
7324	4.67608	ENTAILMENT
7325	4.02567	CONTRADICTION
7326	4.1725	ENTAILMENT
7327	4.63759	ENTAILMENT
7328	3.22025	ENTAILMENT
7329	4.35446	NEUTRAL
7330	3.33065	ENTAILMENT
7331	4.29367	ENTAILMENT
7333	3.76833	NEUTRAL
7336	3.68654	CONTRADICTION
7337	4.54261	ENTAILMENT
7338	4.40001	ENTAILMENT
7339	3.98222	ENTAILMENT
7341	3.00859	NEUTRAL
7342	2.49716	NEUTRAL
7345	2.9849	NEUTRAL
7348	4.62437	ENTAILMENT
7351	3.2381	NEUTRAL
7354	3.59117	NEUTRAL
7355	2.92195	CONTRADICTION
7357	4.44711	ENTAILMENT
7360	3.30174	NEUTRAL
7361	2.47976	NEUTRAL
7366	4.57205	ENTAILMENT
7369	4.01823	NEUTRAL
7373	2.52545	ENTAILMENT
7376	3.14092	NEUTRAL
7377	4.54879	ENTAILMENT
7378	2.83708	NEUTRAL
7379	4.41699	ENTAILMENT
7380	3.18995	CONTRADICTION
7382	2.23725	NEUTRAL
7384	3.58297	NEUTRAL
7385	3.30357	NEUTRAL
7387	4.26446	NEUTRAL
7393	3.6127	NEUTRAL
7395	4.77395	ENTAILMENT
7396	4.18061	CONTRADICTION
7400	3.82042	NEUTRAL
7401	4.15729	NEUTRAL
7403	4.16151	NEUTRAL
7405	3.93816	CONTRADICTION
7406	4.44603	ENTAILMENT
7407	2.96521	NEUTRAL
7408	3.96022	NEUTRAL
7409	2.72635	NEUTRAL
7412	3.83329	NEUTRAL
7413	4.71134	ENTAILMENT
7415	4.30074	NEUTRAL
7421	2.84516	CONTRADICTION
7424	4.59347	ENTAILMENT
7425	3.33568	NEUTRAL
7426	4.4884	NEUTRAL
7429	3.21349	CONTRADICTION
7430	4.17162	NEUTRAL
7431	2.85886	NEUTRAL
7433	4.70823	ENTAILMENT
7435	4.64149	ENTAILMENT
7436	3.37731	CONTRADICTION
7439	3.45077	NEUTRAL
7440	2.8251	NEUTRAL
7442	4.23227	ENTAILMENT
7443	4.27666	ENTAILMENT
7447	3.71304	NEUTRAL
7449	2.46028	NEUTRAL
7450	2.84253	NEUTRAL
7453	2.1617	NEUTRAL
7456	4.09657	NEUTRAL
7458	3.83662	CONTRADICTION
7460	4.3347	NEUTRAL
7463	4.28466	NEUTRAL
7465	3.82582	NEUTRAL
7467	3.65525	CONTRADICTION
7469	4.49172	ENTAILMENT
7473	3.54207	ENTAILMENT
7478	2.64139	NEUTRAL
7480	3.51622	NEUTRAL
7482	3.43872	NEUTRAL
7484	3.02482	CONTRADICTION
7488	3.68788	ENTAILMENT
7489	3.38062	CONTRADICTION
7490	4.24509	NEUTRAL
7494	4.29666	NEUTRAL
7495	4.60277	ENTAILMENT
7498	3.15604	CONTRADICTION
7500	3.29555	NEUTRAL
7502	2.85164	NEUTRAL
7510	4.44659	NEUTRAL
7512	4.11987	NEUTRAL
7513	4.07025	NEUTRAL
7514	4.41192	NEUTRAL
7515	4.56321	ENTAILMENT
7517	4.64369	ENTAILMENT
7518	2.97427	CONTRADICTION
7519	2.70071	NEUTRAL
7520	2.09718	NEUTRAL
7521	3.46955	NEUTRAL
7523	2.30261	NEUTRAL
7524	4.59018	ENTAILMENT
7528	3.89641	ENTAILMENT
7529	3.98684	NEUTRAL
7530	3.03289	NEUTRAL
7531	3.43002	NEUTRAL
7535	4.43924	ENTAILMENT
7536	4.24979	ENTAILMENT
7538	4.72314	ENTAILMENT
7540	3.38064	NEUTRAL
7552	4.62632	ENTAILMENT
7555	4.56526	ENTAILMENT
7560	2.87742	NEUTRAL
7562	3.17212	NEUTRAL
7565	3.20423	NEUTRAL
7566	4.74145	ENTAILMENT
7568	4.66848	ENTAILMENT
7570	4.34972	ENTAILMENT
7571	4.02501	CONTRADICTION
7574	4.42053	ENTAILMENT
7575	4.53856	ENTAILMENT
7578	4.62172	ENTAILMENT
7579	2.11458	NEUTRAL
7584	3.36813	NEUTRAL
7585	4.16683	ENTAILMENT
7586	4.63982	ENTAILMENT
7589	4.27362	CONTRADICTION
7591	3.57596	CONTRADICTION
7592	4.06138	NEUTRAL
7593	3.23227	CONTRADICTION
7595	4.58854	ENTAILMENT
7596	3.94176	CONTRADICTION
7597	2.76764	NEUTRAL
7598	4.70354	ENTAILMENT
7600	4.15318	ENTAILMENT
7601	3.63445	NEUTRAL
7602	3.70256	NEUTRAL
7604	3.15762	NEUTRAL
7605	4.05482	ENTAILMENT
7607	3.99907	NEUTRAL
7610	3.95906	NEUTRAL
7614	3.20793	NEUTRAL
7615	4.50901	ENTAILMENT
7617	2.79519	NEUTRAL
7620	3.27572	NEUTRAL
7621	2.5392	NEUTRAL
7623	2.71984	NEUTRAL
7624	2.12844	NEUTRAL
7626	4.54025	ENTAILMENT
7627	4.13969	CONTRADICTION
7628	4.53523	NEUTRAL
7631	3.53069	NEUTRAL
7632	4.11458	NEUTRAL
7633	3.65755	NEUTRAL
7635	4.32727	ENTAILMENT
7637	4.52256	ENTAILMENT
7640	4.09206	ENTAILMENT
7644	3.10031	CONTRADICTION
7645	3.75612	ENTAILMENT
7646	4.64235	ENTAILMENT
7650	4.12181	NEUTRAL
7655	4.69659	ENTAILMENT
7656	4.37592	NEUTRAL
7661	3.92506	NEUTRAL
7663	3.87265	NEUTRAL
7664	2.40957	NEUTRAL
7671	3.80384	NEUTRAL
7673	2.81255	NEUTRAL
7674	4.53565	ENTAILMENT
7676	3.55092	CONTRADICTION
7679	4.3391	ENTAILMENT
7683	1.70368	NEUTRAL
7684	1.70094	NEUTRAL
7685	2.0351	NEUTRAL
7686	4.73593	ENTAILMENT
7690	4.01581	ENTAILMENT
7691	3.81905	ENTAILMENT
7693	3.14833	CONTRADICTION
7694	4.20693	ENTAILMENT
7695	4.65034	ENTAILMENT
7696	3.69025	NEUTRAL
7698	4.84314	ENTAILMENT
7704	2.2679	NEUTRAL
7705	2.03259	NEUTRAL
7706	4.76367	ENTAILMENT
7708	4.75715	ENTAILMENT
7709	3.47766	CONTRADICTION
7710	4.29459	ENTAILMENT
7713	2.6983	NEUTRAL
7715	4.53804	ENTAILMENT
7717	4.76179	ENTAILMENT
7721	4.60168	ENTAILMENT
7725	4.70921	ENTAILMENT
7727	4.74103	ENTAILMENT
7730	1.77715	NEUTRAL
7735	4.63188	ENTAILMENT
7736	3.94233	CONTRADICTION
7737	4.64339	ENTAILMENT
7738	4.37868	NEUTRAL
7745	3.66407	CONTRADICTION
7748	4.32464	NEUTRAL
7749	2.63593	NEUTRAL
7750	2.92084	NEUTRAL
7756	3.97237	NEUTRAL
7758	4.09561	CONTRADICTION
7759	4.3156	ENTAILMENT
7761	3.14059	NEUTRAL
7762	3.93452	NEUTRAL
7765	3.41324	NEUTRAL
7766	4.81054	ENTAILMENT
7767	4.08677	CONTRADICTION
7770	4.39527	ENTAILMENT
7773	4.10564	ENTAILMENT
7774	4.79091	ENTAILMENT
7775	3.68352	CONTRADICTION
7783	1.60485	NEUTRAL
7786	4.64274	ENTAILMENT
7788	4.62708	ENTAILMENT
7789	4.05268	NEUTRAL
7791	3.68577	NEUTRAL
7796	3.36783	CONTRADICTION
7797	4.78675	ENTAILMENT
7799	3.21323	NEUTRAL
7800	3.56887	NEUTRAL
7801	3.39601	NEUTRAL
7802	2.39019	CONTRADICTION
7803	3.57612	NEUTRAL
7806	4.60226	ENTAILMENT
7809	2.98214	CONTRADICTION
7812	3.76964	ENTAILMENT
7814	3.02894	CONTRADICTION
7815	4.44092	ENTAILMENT
7816	4.1216	ENTAILMENT
7818	2.0874	NEUTRAL
7824	4.86153	CONTRADICTION
7825	4.35307	NEUTRAL
7826	4.53807	ENTAILMENT
7827	3.45321	NEUTRAL
7828	4.62797	ENTAILMENT
7829	2.85074	NEUTRAL
7830	4.5442	ENTAILMENT
7831	4.72215	ENTAILMENT
7832	4.09737	NEUTRAL
7833	4.64697	ENTAILMENT
7835	4.64226	ENTAILMENT
7837	4.67936	ENTAILMENT
7840	4.59799	ENTAILMENT
7842	4.4482	ENTAILMENT
7843	3.95813	CONTRADICTION
7845	3.0666	NEUTRAL
7846	3.52675	NEUTRAL
7848	3.42075	NEUTRAL
7850	3.7607	CONTRADICTION
7852	4.18842	CONTRADICTION
7853	3.9341	NEUTRAL
7854	3.36746	NEUTRAL
7855	3.55082	NEUTRAL
7856	3.10009	NEUTRAL
7857	3.69163	NEUTRAL
7858	4.49607	ENTAILMENT
7860	4.44173	ENTAILMENT
7862	3.82984	NEUTRAL
7863	3.22724	CONTRADICTION
7865	4.0596	NEUTRAL
7870	4.65668	ENTAILMENT
7871	4.53549	ENTAILMENT
7873	3.47686	NEUTRAL
7874	3.75437	NEUTRAL
7879	4.09751	CONTRADICTION
7880	4.43725	ENTAILMENT
7882	4.11583	NEUTRAL
7883	4.57112	ENTAILMENT
7885	3.60177	CONTRADICTION
7886	4.32531	ENTAILMENT
7894	3.17148	NEUTRAL
7895	4.46759	NEUTRAL
7897	3.79263	CONTRADICTION
7901	2.46361	NEUTRAL
7904	3.55259	NEUTRAL
7905	4.57152	ENTAILMENT
7907	4.22541	NEUTRAL
7908	4.53882	ENTAILMENT
7910	3.23904	NEUTRAL
7911	3.24586	NEUTRAL
7913	2.65219	NEUTRAL
7914	3.16323	NEUTRAL
7915	3.28533	NEUTRAL
7916	4.33136	ENTAILMENT
7918	4.52792	ENTAILMENT
7919	3.65139	CONTRADICTION
7920	3.74329	ENTAILMENT
7922	4.13302	ENTAILMENT
7924	4.23787	ENTAILMENT
7928	3.75923	CONTRADICTION
7929	1.38808	NEUTRAL
7930	1.60426	NEUTRAL
7931	1.44839	NEUTRAL
7941	1.52287	NEUTRAL
7942	1.41104	NEUTRAL
7943	4.5935	ENTAILMENT
7944	4.13298	NEUTRAL
7945	4.62092	ENTAILMENT
7948	2.63932	NEUTRAL
7952	4.53013	ENTAILMENT
7955	3.98291	CONTRADICTION
7956	3.7663	NEUTRAL
7958	3.49677	NEUTRAL
7960	3.55763	NEUTRAL
7961	4.60783	ENTAILMENT
7962	4.339	CONTRADICTION
7965	3.9439	CONTRADICTION
7968	2.71785	NEUTRAL
7969	2.24824	NEUTRAL
7970	3.91856	NEUTRAL
7974	4.61486	ENTAILMENT
7975	4.39604	ENTAILMENT
7978	3.52757	NEUTRAL
7979	3.03578	NEUTRAL
7982	3.29965	NEUTRAL
7983	4.47685	ENTAILMENT
7984	3.95676	CONTRADICTION
7988	2.17833	NEUTRAL
7991	3.97831	ENTAILMENT
7992	4.46498	ENTAILMENT
7994	4.72929	ENTAILMENT
8000	4.18417	NEUTRAL
8001	4.43957	ENTAILMENT
8003	4.73455	ENTAILMENT
8004	3.54308	NEUTRAL
8007	1.61905	NEUTRAL
8008	1.66666	NEUTRAL
8009	1.74933	NEUTRAL
8011	4.45788	ENTAILMENT
8013	4.02487	CONTRADICTION
8015	3.49547	NEUTRAL
8016	4.20943	NEUTRAL
8017	3.79931	NEUTRAL
8019	4.54497	NEUTRAL
8020	3.93227	NEUTRAL
8022	3.39276	NEUTRAL
8023	3.87606	ENTAILMENT
8026	3.13288	NEUTRAL
8027	3.96725	ENTAILMENT
8030	4.71228	ENTAILMENT
8033	3.02803	CONTRADICTION
8034	4.04231	NEUTRAL
8035	3.30119	CONTRADICTION
8036	4.08184	NEUTRAL
8042	3.33026	NEUTRAL
8043	4.08845	NEUTRAL
8045	4.116	NEUTRAL
8046	3.89818	ENTAILMENT
8048	4.76047	ENTAILMENT
8051	3.29942	NEUTRAL
8052	3.54008	NEUTRAL
8053	3.6387	NEUTRAL
8054	4.3266	NEUTRAL
8056	3.63911	NEUTRAL
8061	3.43015	NEUTRAL
8062	2.47294	NEUTRAL
8063	3.62373	NEUTRAL
8066	4.74143	ENTAILMENT
8070	4.09984	ENTAILMENT
8074	4.12009	NEUTRAL
8075	4.45017	ENTAILMENT
8078	3.53532	NEUTRAL
8080	3.29783	NEUTRAL
8081	3.70396	NEUTRAL
8082	4.62219	ENTAILMENT
8083	4.45797	ENTAILMENT
8085	4.66319	ENTAILMENT
8086	4.17793	NEUTRAL
8087	4.34573	ENTAILMENT
8088	4.26707	ENTAILMENT
8097	4.45476	NEUTRAL
8098	3.34272	NEUTRAL
8099	3.6839	NEUTRAL
8100	3.54207	NEUTRAL
8101	3.36069	CONTRADICTION
8102	4.46888	ENTAILMENT
8103	4.44527	ENTAILMENT
8106	2.99605	NEUTRAL
8107	2.8771	NEUTRAL
8111	4.62336	ENTAILMENT
8113	2.17335	NEUTRAL
8114	2.01202	NEUTRAL
8115	1.81576	NEUTRAL
8116	1.87299	NEUTRAL
8117	2.11964	NEUTRAL
8118	4.05706	ENTAILMENT
8123	2.34165	NEUTRAL
8125	3.39368	NEUTRAL
8128	4.48304	ENTAILMENT
8131	3.68001	NEUTRAL
8132	2.6456	NEUTRAL
8133	4.37853	ENTAILMENT
8135	3.66952	NEUTRAL
8139	4.27551	ENTAILMENT
8140	3.07565	NEUTRAL
8142	3.08369	NEUTRAL
8144	3.36018	NEUTRAL
8146	3.45809	NEUTRAL
8148	3.67861	ENTAILMENT
8149	3.02513	NEUTRAL
8150	2.53672	NEUTRAL
8151	3.17406	NEUTRAL
8153	3.13237	NEUTRAL
8154	4.74783	ENTAILMENT
8160	3.38118	NEUTRAL
8164	4.70349	ENTAILMENT
8166	4.57124	ENTAILMENT
8167	2.64447	NEUTRAL
8169	2.40288	NEUTRAL
8170	2.58466	NEUTRAL
8171	2.67146	NEUTRAL
8172	4.04908	NEUTRAL
8174	4.67401	ENTAILMENT
8176	4.0	NEUTRAL
8178	3.11348	NEUTRAL
8181	4.4766	CONTRADICTION
8182	4.41575	CONTRADICTION
8183	3.44568	NEUTRAL
8185	3.79467	CONTRADICTION
8188	4.14097	CONTRADICTION
8197	2.75412	NEUTRAL
8198	2.50891	NEUTRAL
8202	3.6889	NEUTRAL
8203	3.26152	NEUTRAL
8204	2.74691	NEUTRAL
8205	3.43176	ENTAILMENT
8207	3.34297	ENTAILMENT
8208	4.59854	ENTAILMENT
8209	3.78977	NEUTRAL
8214	1.93665	NEUTRAL
8218	4.14756	NEUTRAL
8221	4.07011	NEUTRAL
8222	3.68789	NEUTRAL
8224	3.3959	NEUTRAL
8226	4.49989	ENTAILMENT
8229	4.12232	ENTAILMENT
8231	3.93935	ENTAILMENT
8232	3.77425	NEUTRAL
8234	4.18954	ENTAILMENT
8235	4.62661	ENTAILMENT
8236	3.89623	ENTAILMENT
8237	4.57683	ENTAILMENT
8238	4.46537	ENTAILMENT
8239	2.78908	NEUTRAL
8240	3.37259	NEUTRAL
8241	3.04675	NEUTRAL
8242	1.81698	NEUTRAL
8243	2.91141	NEUTRAL
8244	4.45381	NEUTRAL
8245	4.39546	NEUTRAL
8250	3.29659	NEUTRAL
8252	3.31073	NEUTRAL
8253	4.43156	ENTAILMENT
8254	4.07628	ENTAILMENT
8255	4.6902	ENTAILMENT
8256	4.71773	ENTAILMENT
8257	3.18417	NEUTRAL
8259	3.38744	ENTAILMENT
8260	3.22334	NEUTRAL
8261	3.07537	NEUTRAL
8262	4.75832	ENTAILMENT
8265	4.8126	ENTAILMENT
8268	3.93083	NEUTRAL
8270	3.86993	NEUTRAL
8271	4.77094	ENTAILMENT
8273	4.72602	ENTAILMENT
8275	3.70267	NEUTRAL
8278	3.38712	NEUTRAL
8279	3.37844	NEUTRAL
8280	3.56528	ENTAILMENT
8284	3.90186	NEUTRAL
8286	3.11178	NEUTRAL
8287	2.29564	NEUTRAL
8290	3.11279	CONTRADICTION
8291	4.70338	ENTAILMENT
8292	4.68875	ENTAILMENT
8293	4.13033	NEUTRAL
8295	4.44142	NEUTRAL
8297	4.33593	NEUTRAL
8298	4.44432	ENTAILMENT
8299	3.71196	NEUTRAL
8301	3.91469	CONTRADICTION
8302	4.38544	ENTAILMENT
8303	3.60172	CONTRADICTION
8308	4.40481	CONTRADICTION
8309	4.59997	ENTAILMENT
8310	3.90177	NEUTRAL
8311	3.03641	NEUTRAL
8315	3.17122	NEUTRAL
8318	4.71295	ENTAILMENT
8319	3.63124	CONTRADICTION
8320	3.3684	NEUTRAL
8322	3.33474	NEUTRAL
8324	3.57239	NEUTRAL
8332	3.60666	NEUTRAL
8337	4.37103	NEUTRAL
8341	2.25498	ENTAILMENT
8342	4.40937	ENTAILMENT
8344	4.33864	CONTRADICTION
8346	4.70522	ENTAILMENT
8348	4.26059	NEUTRAL
8350	4.14542	NEUTRAL
8353	4.49251	ENTAILMENT
8354	4.34854	ENTAILMENT
8357	3.85017	NEUTRAL
8359	3.49285	NEUTRAL
8361	4.58716	NEUTRAL
8364	4.46621	ENTAILMENT
8365	3.19233	NEUTRAL
8369	3.18032	NEUTRAL
8370	4.70881	ENTAILMENT
8371	3.9091	CONTRADICTION
8372	4.57994	ENTAILMENT
8373	4.40654	NEUTRAL
8378	3.98844	NEUTRAL
8380	4.23353	NEUTRAL
8382	4.43205	ENTAILMENT
8385	3.91587	NEUTRAL
8386	2.98064	NEUTRAL
8387	3.88001	NEUTRAL
8390	4.57923	ENTAILMENT
8391	3.41497	NEUTRAL
8392	2.86853	NEUTRAL
8393	2.09245	NEUTRAL
8394	2.98317	NEUTRAL
8395	3.42465	NEUTRAL
8397	4.66228	ENTAILMENT
8399	4.60136	ENTAILMENT
8401	4.20383	ENTAILMENT
8402	3.27744	NEUTRAL
8403	4.29092	NEUTRAL
8405	4.29954	NEUTRAL
8408	4.81127	ENTAILMENT
8410	4.73052	ENTAILMENT
8411	3.42565	NEUTRAL
8413	4.53271	ENTAILMENT
8414	4.71269	ENTAILMENT
8415	4.43916	ENTAILMENT
8416	3.37032	NEUTRAL
8418	4.54019	ENTAILMENT
8420	3.68367	NEUTRAL
8422	2.56116	NEUTRAL
8423	3.31541	NEUTRAL
8427	4.02352	CONTRADICTION
8428	3.16832	NEUTRAL
8429	3.28971	NEUTRAL
8432	3.78844	NEUTRAL
8433	4.46267	ENTAILMENT
8436	4.76975	CONTRADICTION
8438	2.58349	NEUTRAL
8439	2.01481	NEUTRAL
8440	2.18277	NEUTRAL
8442	4.52716	ENTAILMENT
8443	3.91237	NEUTRAL
8445	4.59759	ENTAILMENT
8447	3.6245	ENTAILMENT
8448	3.61674	NEUTRAL
8450	3.63474	ENTAILMENT
8454	4.31691	NEUTRAL
8463	4.6032	ENTAILMENT
8464	2.62123	NEUTRAL
8465	2.78434	NEUTRAL
8466	2.90134	NEUTRAL
8467	2.09839	NEUTRAL
8468	2.60786	NEUTRAL
8472	4.37145	NEUTRAL
8473	2.18446	NEUTRAL
8477	2.1557	NEUTRAL
8478	4.62773	ENTAILMENT
8480	4.5211	ENTAILMENT
8485	4.30125	ENTAILMENT
8487	4.31388	ENTAILMENT
8488	3.75072	NEUTRAL
8491	4.07901	NEUTRAL
8495	3.27614	NEUTRAL
8496	4.59852	ENTAILMENT
8497	3.6456	CONTRADICTION
8498	4.60093	ENTAILMENT
8499	3.81974	CONTRADICTION
8503	3.34255	CONTRADICTION
8508	3.84203	NEUTRAL
8509	3.69543	NEUTRAL
8510	3.19344	NEUTRAL
8513	3.6409	NEUTRAL
8515	4.47146	CONTRADICTION
8518	3.61564	NEUTRAL
8519	3.12276	NEUTRAL
8522	4.17821	ENTAILMENT
8523	4.30739	NEUTRAL
8526	4.19179	NEUTRAL
8527	2.74026	NEUTRAL
8531	1.70357	NEUTRAL
8533	4.61313	ENTAILMENT
8534	4.55962	NEUTRAL
8535	4.67228	ENTAILMENT
8539	2.85756	NEUTRAL
8540	3.72029	NEUTRAL
8542	4.41681	ENTAILMENT
8544	4.5166	ENTAILMENT
8545	4.27544	NEUTRAL
8546	3.73637	NEUTRAL
8547	4.28728	ENTAILMENT
8549	4.17034	NEUTRAL
8550	4.25014	CONTRADICTION
8552	4.65871	CONTRADICTION
8553	4.17211	NEUTRAL
8554	3.35344	NEUTRAL
8556	2.9811	NEUTRAL
8557	2.96049	NEUTRAL
8559	4.31673	ENTAILMENT
8560	3.55053	ENTAILMENT
8565	3.37597	NEUTRAL
8568	3.99406	NEUTRAL
8570	4.56541	ENTAILMENT
8573	3.92574	NEUTRAL
8575	2.45248	NEUTRAL
8577	4.35612	NEUTRAL
8579	4.65673	ENTAILMENT
8580	4.21048	ENTAILMENT
8583	3.30436	ENTAILMENT
8585	3.60643	NEUTRAL
8587	3.38199	CONTRADICTION
8591	2.61979	NEUTRAL
8592	3.52534	NEUTRAL
8595	4.56756	ENTAILMENT
8599	4.1556	NEUTRAL
8602	4.00928	NEUTRAL
8603	4.10743	NEUTRAL
8604	4.61587	ENTAILMENT
8605	4.59176	ENTAILMENT
8612	4.58961	ENTAILMENT
8615	4.68275	ENTAILMENT
8616	4.066	CONTRADICTION
8617	3.68314	NEUTRAL
8619	4.37664	NEUTRAL
8621	3.56873	NEUTRAL
8623	4.31745	ENTAILMENT
8625	3.31011	NEUTRAL
8628	3.19344	NEUTRAL
8634	4.2732	NEUTRAL
8638	2.95602	NEUTRAL
8640	4.55547	ENTAILMENT
8641	4.1323	NEUTRAL
8642	4.45079	ENTAILMENT
8643	3.95765	NEUTRAL
8644	3.83373	NEUTRAL
8648	3.84813	NEUTRAL
8650	4.00051	NEUTRAL
8652	3.78231	CONTRADICTION
8653	4.61291	ENTAILMENT
8654	3.76226	NEUTRAL
8655	3.37881	NEUTRAL
8659	3.343	NEUTRAL
8661	4.39981	ENTAILMENT
8662	4.607	ENTAILMENT
8666	3.49698	NEUTRAL
8667	3.7104	NEUTRAL
8670	4.1389	NEUTRAL
8671	4.37312	ENTAILMENT
8672	4.69806	ENTAILMENT
8673	2.68366	ENTAILMENT
8677	2.69452	NEUTRAL
8681	4.10568	NEUTRAL
8682	2.56578	NEUTRAL
